"vote_count","id","video","vote_average","title","popularity","poster_path","original_language","original_title","genre_ids__001","genre_ids__002","genre_ids__003","genre_ids__004","genre_ids__005","genre_ids__006","genre_ids__007","backdrop_path","adult","overview","release_date"
"7165","61791","False","7.2","혹성탈출: 진화의 시작","27.594","https://image.tmdb.org/t/p/w500/vr1ZWfSyj6swxELqqSZ9hEVMbp5.jpg","en","Rise of the Planet of the Apes","53","28","18","878","","","","https://image.tmdb.org/t/p/w500/oxrovtv9Yo9snk4WLM0bK0SCRES.jpg","False","아버지의 알츠하이머 치료약 개발을 위해 유인원을 이용, 임상시험에 몰두하는 과학자 윌(제임스 프랭코). 실험에 참가한 한 유인원에게서 어린 시저(앤디 서키스)가 태어나자 연구를 위해 그를 집으로 데려와 가족처럼 함께 지내게 된다. 하지만 시간이 지날수록 시저의 지능은 인간을 능가하게 되고, 어느 날 이웃집 남자와 시비가 붙은 윌의 아버지를 본능적으로 보호하려는 과정에서 인간을 공격한 시저는 결국 유인원 보호시설로 보내진다. 시저는 자신이 인간과 다른 존재라는 것을 서서히 자각하게 되고, 유인원 집단과 그들을 적대시하는 인간과의 전쟁은 피할 수 없게 되는데...","2011-08-03"
"485","489925","False","7.4","에잇스 그레이드","27.58","https://image.tmdb.org/t/p/w500/xTa9cLhGHfQ7084UvoPQ2bBXKqd.jpg","en","Eighth Grade","35","18","","","","","","https://image.tmdb.org/t/p/w500/7cDZkagW1YTnT4nP1BYrLPSd04B.jpg","False","","2018-01-19"
"9024","374720","False","7.4","덩케르크","27.565","https://image.tmdb.org/t/p/w500/jBMxV0Ufzn5zhhavrwmcwUPTQo1.jpg","en","Dunkirk","10752","28","18","","","","","https://image.tmdb.org/t/p/w500/fudEG1VUWuOqleXv6NwCExK0VLy.jpg","False","제2차 세계대전 당시인 1940년, 프랑스 덩케르크 지역에서 진행된 연합군 구출 작전. 영화는 세개의 시공간을 동시에 진행시킨다. 도버 해협을 건너려는 영국군을 중심으로 한 잔교에서의 일주일, 민간 선박들의 자발적 참전과 차출이 이어지는 바다에서의 하루, 적기를 겨냥한 스피트파이어기 전투사가 있는 하늘에서의 한 시간. 전쟁의 전방위성, 공포의 상시성과 그 압도, 개별 공간을 떠난 공포의 유사성, 그 속의 다급함이 혼재되어 있는 가운데 전쟁과 죽음에의 공포와 생존을 향한 인간적 열망을 그린다.","2017-07-19"
"388","2320","False","6.1","화이널 디씨전","27.428","https://image.tmdb.org/t/p/w500/kDDfsXwLhiYEzJpCENMG1pQQS9W.jpg","en","Executive Decision","28","12","18","53","","","","https://image.tmdb.org/t/p/w500/bjVntRO9QkAwm1HzTfH1nn1nOpn.jpg","False","국제테러범 야파가 검거되고 10일 후 영국의 한 호텔이 폭파된데 이어 민간 비행기가 테러범들에 의해 장악된다. 이에 정보분석가 그랜트 박사는 테러범들의 두목 나지 핫산이 신경가스 DZ-5를 가지고 있을 가능성이 높고, 그럴 경우 여객기 몸체가 곧 핵폭탄과 같다는 의견을 낸다. 이에 테러리스트 전담 특전단의 지휘관 오스틴 트래비스는 군사기에만 테스트해 보았던 공중 도킹술을 이용, 비행기 내부에 잠입하자는 의견을 내고 도킹 전문가 케이힐과 그랜트 박사의 동행을 요청한다. 그리고 실험용 스탤스기에는 특전요원 레스 캐피, 루이 베이커와 케이힐, 그랜트 박사, 오스틴 중령이 탑승하고 임무에 돌입한다.","1996-03-15"
"705","11932","False","5.6","사탄의 인형 4: 처키의 신부","27.356","https://image.tmdb.org/t/p/w500/u5Lc1Li0Hpc452o57E2KaToezZX.jpg","en","Bride of Chucky","27","","","","","","","https://image.tmdb.org/t/p/w500/8m5RYjYDcsZyFFP0rsfAGJj2lU5.jpg","False","살인마 레이의 영혼이 들려 살인을 일삼다 경찰에게 희생돼 경찰의 증거품 보관실에 폐기돼 있던 처키가 레이의 애인인 티파니에 의해 세상 밖으로 나온다. 티파니가 원하는 건 처키, 즉 레이의 영혼과의 결혼. 하지만 주술 행위를 통해 깨어난 처키는 인형 안에 갇혀 있는 걸로 만족하지 않고 인간의 몸을 빌어 환생하고 싶어한다. 결국, 자신의 뜻을 막는 티파니를 죽이고 티파니도 자기처럼 인형 속에 넣어 버린 처키. 그후 처키는 티파니를 설득해 인간의 몸을 가질 수 있게 돕는 부적이 묻힌 레이의 묘로 떠나는 여행을 시작한다.","1998-10-16"
"892","9530","False","5.7","런어웨이 버케이션","27.302","https://image.tmdb.org/t/p/w500/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg","en","RV","35","","","","","","","https://image.tmdb.org/t/p/w500/hY3MIfukrNWveQlAiP0bQJzCqL3.jpg","False","일에만 빠져있는 중년 가장 밥 먼로(로빈 윌리암스)는 아내 제이미, 그리고 사춘기 딸 캐씨와 12살 아들 칼에게, 가족들끼리 오붓한 시간을 가질 수 있는 하와이 여행을 약속한다. 하지만 회사에서 내린 특급 프로젝트로 모든 계획을 취소해야 될 상황에 빠진 밥은 회의장소가 있는 여행지 콜로라도주의 록키 마운틴으로 여행지를 변경한다. 반발하는 가족들을 반강제로 급하게 구한 초대형 R.V.(Recreational Vehicle : 레저용 승합차/캠핑카)에 태운 채 여행을 떠나는 밥. 하지만 모든 일은 꼬여만 가는데...","2006-04-28"
"416","10538","False","5.7","패신저 57","27.297","https://image.tmdb.org/t/p/w500/4620l7fSB7UexfIHyDTKY7KHpnt.jpg","en","Passenger 57","28","12","53","","","","","https://image.tmdb.org/t/p/w500/w9ecomJahB1UlVkXWFgnFtRAgkc.jpg","False","범죄 수사국 요원들에게 '공포의 레인'이라는 별명으로 통하는 찰스 레인(Charles Rane: 브루스 페인 분)은 네 번이나 민항 여객기를 날려버렸다. 그는 감쪽같이 흔적을 없애고 또 유능한 변호사를 고용하여 심증만으로는 아무 것도 할 수 없음을 보인다. 챨스 레인은 지능적이고 범죄에 대한 죄의식이 전혀 없는 최악의 테러리스트였다. 끈질긴 추적 끝에 그 악당이 체포되었고, 재판을 하기 위해 항공기를 이용하는 것이 가장 빠르고 안전한다고 생각했다. 그러나 비행기가 이룩하자마자 찰스 레인은 연방요원들을 해치우고 비행기를 장악한다. 그러나 그들은 57번째 승객이 누군지 짐작도 하지 못했다. 그의 이름은 존 커터(John Cutter: 웨슬리 스나입스 분), 비행경호실장을 지냈던 흑인 경호 전문가였다. 최근 현역에서 떠나 세큐리티나 보디가드, 보안 전문가로 일해온 그는 친구로부터 제의를 받고 테러 방지 책임자가 되어 로스앤젤레스로 가는 중이었으나, 찰스 레인은 로스 엔젤레스로 갈 생각은 전혀 없었다. 하늘 위에서 200명 승객의 목숨이 달린 상황에서 두 사나이는 격돌한다.","1992-11-05"
"540","179826","False","6.6","오드 토머스","27.289","https://image.tmdb.org/t/p/w500/nslyoq3t0Ak37s5KNJcftXlhVCM.jpg","en","Odd Thomas","9648","53","","","","","","https://image.tmdb.org/t/p/w500/eCZeMfe11gzH83fIQXc0yARmcd7.jpg","False","죽은 자들을 볼 수 있고, 죽음을 예측하는 초능력을 타고난 오드 토머스.\r 그는 이런 능력을 숨긴 채 운명으로 맺어진 연인, 스토미와 함께 평범한 일상을 꿈꾼다. 하지만 어느 날, 마을에 낯선 남자가 나타나는데 그에게는 폭력적이고 처참한 살인에만 출몰한다는 죽음의 마물 ‘바다흐’가 붙어 있어, 오드는 엄청난 재앙이 곧 마을에 불어 닥칠 것을 직감한다. 의문의 남자를 쫓기 시작한 오드. 그러나 이미 마을 곳곳은 무차별 대량 살인을 예고라도 하듯이 죽음의 냄새를 맡고 몰려든 가공할 숫자의 ‘바다흐’로 넘쳐나기 시작한다. 남은 시간은 단 하루, 마을 전체에 끔찍한 피바람을 몰고 올 잔인한 운명의 시간은 점점 다가오는데…","2013-04-16"
"10904","321612","False","6.9","미녀와 야수","27.288","https://image.tmdb.org/t/p/w500/tzYsKo6wGoBrP51eL9wDzfDP6Vx.jpg","en","Beauty and the Beast","10751","14","10749","","","","","https://image.tmdb.org/t/p/w500/6aUWe0GSl69wMTSWWexsorMIvwU.jpg","False","프랑스의 작은 마을에 아버지와 살고 있는 벨(엠마 왓슨)은 책을 통해 넓은 세계를 꿈꾼다. 전쟁 영웅 개스톤(루크 에반스)의 저돌적인 구애와 마을 사람들의 핀잔에도 결혼 따위엔 관심이 없다. 어느 날 행방불명된 아버지를 찾아 폐허가 된 성에 도착한 벨은 저주에 걸린 야수(댄 스티븐스)를 만나 아버지 대신 성에 갇히고, 야수 뿐 아니라 성 안의 모든 이들이 신비로운 장미의 마지막 꽃잎이 떨어지기 전에 저주를 풀지 못하면 영원히 인간으로 돌아올 수 없는 운명임을 알게 된다. 성에서 도망치려던 벨은 자신을 보호해 준 야수의 진심을 알게 되면서 차츰 마음을 열어가기 시작하는데...","2017-03-16"
"213","440472","False","7.3","업사이드","27.261","https://image.tmdb.org/t/p/w500/sIggTK8OCSGkbICMibOHSB6RQCb.jpg","en","The Upside","35","18","","","","","","https://image.tmdb.org/t/p/w500/mdGUvN7yCyExPNO5f4zAzifk1l1.jpg","False","떳떳한 가장이 되기 위해 직장이 필요한 ‘델’(케빈 하트)은 24시간 케어가 필요한 뉴욕의 주식부자 ‘필립’(브라이언 크랜스톤)과 면접을 본다. ‘이본’(니콜 키드먼)은 전과자에 무신경한 ‘델’이 못마땅하지만 ‘필립’은 자신을 동정하지 않는 ‘델’을 채용한다. 입 떡 벌어지는 주급에 좋은 가장이 될 수 있다는 꿈에 부푼 ‘델’, 기쁨도 잠시.. 첫 날부터 X센 극한직업이 시작되는데... 2012년 개봉한 프랑스 영화 '언터처블: 1%의 우정'의 미국 리메이크","2019-01-10"
"415","10648","False","7.1","더티 해리 2 - 이것이 법이다","27.253","https://image.tmdb.org/t/p/w500/3gqV4jpKNFqxUWug3BRD6yUzSL1.jpg","en","Magnum Force","28","80","53","18","9648","","","https://image.tmdb.org/t/p/w500/bdQf4GBBb9NKHGGBibuW6oUifOi.jpg","False","부정부패로 사람들 비난을 받았지만 유유히 인맥과 막강한 자본을 빌미로 무죄로 풀려난 정치인이라든지 법으로 잡아들이지 못하던 이들이 하나둘 누군가에게 총에 맞아 죽는다. 해리는 이걸 매우 이상하게 여기는데 경호원들까지 타고 있는 차량에서 다들 저항도 못하고 앉은 채로 총에 맞아 죽은 것. 누구 하나 저항하지 못한 채로 운전석에서 총에 맞아 죽었다는 것은 보통 차를 세우는 것을 이상하게 여기지 않은 인물, 즉 경찰이라는 걸 알게 된다! 그렇다. 누군가 경찰 내에서 법으로 못 죽이는 악당은 알아서 죽인다고 나서는 사조직이 생긴 것이었다. 그러나 그들은 자신들을 추적하는 경찰까지 죽이면서 이제는 정의와는 벽쌓고 미쳐 돌게 된다. 해리에게도 유혹이 들어오지만 단호히 거절하고 조직은 해리를 위험인물로 여겨 제거하려 드는데...","1973-12-23"
"322","3093","False","4.7","원초적 본능 2","27.233","https://image.tmdb.org/t/p/w500/g94lkZhee5aMWW24wgEpuHOM9qj.jpg","en","Basic Instinct 2","80","9648","53","","","","","https://image.tmdb.org/t/p/w500/mSE7vKEiWY1NFbvrJIwrcHOtiSH.jpg","False","존경 받는 런던의 정신과 의사, 마이클 글리스박사(데이비드모리시분). 그의 앞에 약혼자를 살인한 용의자로 의심 받는 매혹적인 여자 캐서린트라멜(샤론스톤분)이 나타난다. 그는 그녀의 뇌쇄적인 매력 뒤에 치명적인 위험이 도사리고 있음을 직감하지만, 이미 몸과 마음이 격정적으로 끌리게 된다. 그러나 그녀에게 빠져들수록, 주변 사람들이 하나씩 살해되기 시작하고. 궁지에 몰린 그는 캐서린 트라멜과 원초적 본능을 둘러싼 치명적인 두뇌 싸움을 시작한다.","2006-03-29"
"1015","360920","False","6.4","그린치","27.214","https://image.tmdb.org/t/p/w500/clJYtRBUhDtvKhPk2HNfXouviKF.jpg","en","The Grinch","16","10751","35","14","","","","https://image.tmdb.org/t/p/w500/juc9wt7Eh2IarLL5S1yQ1a21O1A.jpg","False","모두가 행복한 크리스마스를 참을 수 없는 그린치는 크리스마스를 훔치기 위해 산타가 되기로 결심한다. 그린치는 만능집사 맥스, 덩치만 큰 소심 루돌프 프레드와 함께 슈퍼배드한 크리스마스 훔치기 대작전에 돌입하는데…","2018-11-08"
"511","10160","False","5.4","나이트메어 5 : 꿈꾸는 아이들","27.18","https://image.tmdb.org/t/p/w500/vnorsG2pKAVqIMYsDJbKoOr4CsX.jpg","en","A Nightmare on Elm Street: The Dream Child","27","53","","","","","","https://image.tmdb.org/t/p/w500/7jQ5uwFcMuRL7pmCVDjq7KpBwbU.jpg","False","앨리스는 이제 고등학교를 졸업하지만 또다시 악몽을 꾸기 시작한다. 하지만 꿈에 대한 조절 능력으로 프레디를 만날 수는 없지만, 다시 모습을 드러낸 프레디는 현실에도 나타나 댄을 교통 사고로 죽게 하고, 또다른 친구들의 목숨도 가져간다. 또한 수법을 바꿔 임신한 앨리스의 뱃속에 있는 태아의 꿈을 이용하자, 전과 달리 속수무책으로 프레디의 살인 행각을 지켜 볼 수 밖에 없는 앨리스는 어느 날 꿈 속에서 본 미치광이 수용소와 아만다 수녀의 사건을 떠올린다.  아만다 수녀는 미치광이 수용소에서 겁탈당해 결국 괴물 프레디를 낳고 막힌 공간에서 불행한 생활을 하고 있다. 프레디를 처치할 수 있는 사람은 오직 아만다 수녀라는 생각을 한 앨리스는 그녀를 찾아나선다. 결국 프레디와 마주친 앨리스는 용감히 맞서는데..","1989-08-11"
"7424","863","False","7.5","토이 스토리 2","27.164","https://image.tmdb.org/t/p/w500/8dWT1aq0L9rLb5XPkbOhqIcLIny.jpg","en","Toy Story 2","16","35","10751","","","","","https://image.tmdb.org/t/p/w500/9Kjxr4VCU0Y4DAuXkzR2moAy7DK.jpg","False","앤디가 카우보이 캠프에 간 동안 앤디의 어머니는 벼룩 시장을 열고 앤디의 장난감 중 위지가 팔려가게 될 운명이 되자 우디가 위지를 구하러 간다. 그러나 우디(톰 행크스)는 토이 수집가 알에게 유괴당한다. 우디는 원래 제시(조앤 큐잭)와 스팅키와 한 세트로 셋이 모이면 일본의 토이 박물관에 갈 수 있다. 알은 우디를 새 것처럼 고쳐주고 제시와 스팅키는 우디와 함께 박물관으로 갈 것을 우디에게 요청한다. 앤디와 친구들을 생각하며 처음엔 거절했으나 우디는 그들과 함께 박물관으로 가기로 한다. 그러나 이 사실을 모르는 버즈와 토이 친구들은 구조대를 결성해 우디를 구하러 가는데...","1999-10-30"
"6150","18","False","7.4","제5원소","27.137","https://image.tmdb.org/t/p/w500/hS3SxBkJsIudEiQjkeOfJBYYoH0.jpg","en","The Fifth Element","12","14","28","53","878","","","https://image.tmdb.org/t/p/w500/qlGoGQSVMzIjGbpvXzZUOH1FjNu.jpg","False","2천년대의 뉴욕. 우주에 새로운 터전을 마련할 계획을 세운 지구인들이 어느날 지구로 다가오는 엄청난 크기의 괴물체를 발견한다. 지구 연방 대통령은 초강력 미사일로 괴행성을 파괴하려 하지만, 신부가 이를 저지한다. 이 괴물체는 악마의 집합체로서 공격을 받으면 받을수록 강해지는 능력을 가지고 있었다.  신부는 괴물체의 이러한 능력과 함께 이 괴물체를 없앨 수 있는 다섯 가지의 원소에 대해서도 알려준다.  이런 와중에 악마에게 쫓기던 몬도체인들이 지구에 불시착하게 되는데, 생존자는 별로 없고 조직 몇 개만 남은 죽은 몬도체인들의 발 뿐이다. 지구인들은 세포재생기술을 이용, 몬도체인을 완벽하게 재생시켜 리루라는 이름을 붙인다.  지구 환경에 적응하지 못한 라루라가 탈출을 시도하다가 수사관 출신 비행 택시 운전사 코벤을 만나는데...","1997-05-07"
"7627","194662","False","7.4","버드맨","27.133","https://image.tmdb.org/t/p/w500/4T7mkPn1OVcA92awXPqOc6dQzqO.jpg","en","Birdman","18","35","","","","","","https://image.tmdb.org/t/p/w500/AsJVim0Hk3KbQPbfjyijfjqmaoZ.jpg","False","슈퍼히어로 버드맨으로 할리우드 톱 스타에 올랐지만 지금은 잊혀진 배우 리건 톰슨(마이클 키튼). 그는 꿈과 명성을 되찾기 위해 브로드웨이 무대에 도전한다. 대중과 멀어지고, 작품으로 인정받은 적 없는 배우에게 현실은 그의 이상과 거리가 멀다. 재기에 대한 강박과 심각한 자금 압박 속에, 평단이 사랑하는 주연배우(에드워드 노튼)의 통제불가 행동들, 무명배우의 불안감(나오미 왓츠), SNS 계정 하나 없는 아빠의 도전에 냉소적인 매니저 딸(엠마 스톤), 연극계를 좌지우지 하는 평론가의 악평 예고까지... 과연 버드맨 리건은 다시 날아오를 수 있을까?","2014-08-27"
"278","10479","False","6.1","룰스 오브 인게이지먼트","27.105","https://image.tmdb.org/t/p/w500/tEaIhsa4fmOvhAwG8CW2kiexLQF.jpg","en","Rules of Engagement","28","12","18","36","10752","","","https://image.tmdb.org/t/p/w500/pze7WLVhQvBPHGMGt04xTJCmVlY.jpg","False","미국 해병대 소속으로 베트남전을 비롯, 베이루트, 패트리어트 사막 전투 등 수많은 전쟁에서 공을 세운 전설적인 군인 테리 칠더스 대령에게 예맨의 미국 대사 가족을 보호하는 임무가 맡겨진다. 시민들의 시위가 폭동의 수준에까지 이르자 칠더스(사무엘 L. 잭슨)는 그들을 헬기로 탈출시키려 한다. 그러나 시위대로부터 날아온 총알에 동료들과 자신의 목숨을 지키기 위해 시위대에 대응 사격한다.  그러나 칠더스는 교전법칙을 어겼다는 이유로 군법 회의에 회부되고 정부는 외교 분쟁을 막으려고 칠더스를 희생양으로 삼기로 한다. 칠더스는 자신의 변호사로 지금은 알콜중독자이나 직접 전쟁을 경험한 하지스(토미 리 존스)를 선임한다. 하지스는 베트남전에서 자신의 생명을 구해준 칠더스의 부탁을 마지 못해 받아들인다. 그들은 미국 정부에 대응해 싸움을 시작하는데...","2000-04-07"
"465","102780","False","6.2","비잔티움","27.078","https://image.tmdb.org/t/p/w500/pSnlpdh27luQ6GcchSkPomZ5fyr.jpg","en","Byzantium","18","14","53","","","","","https://image.tmdb.org/t/p/w500/7ujUCqM0aFZfKqpZN4O5Zh2Q4ei.jpg","False","영화 '비잔티움'은 '뱀파이어와의 인터뷰'의 닐 조던 감독이 연출한 또 하나의 뱀파이어 스토리로, 젬마 아터튼과 시얼샤 로넌이 200여 년을 살아온 뱀파이어 모녀로 등장한다.","2012-09-09"
"576","270010","False","5.9","홀로그램 포 더 킹","27.054","https://image.tmdb.org/t/p/w500/hndivh5ESjAvdcTNINBK2Hfeqy7.jpg","en","A Hologram for the King","35","18","","","","","","https://image.tmdb.org/t/p/w500/zYBjsB6NSO9kpFS38nufkzKVNLx.jpg","False","한 때는 잘나가던 사업가 였지만, 지금은 그냥 ‘이혼한 빚 많은 세일즈맨’이 되어버린 ‘앨런 클레이’(톰 행크스). 지칠대로 지친 그에게 사우디아라비의 왕족에게 회사의 신기술을 팔고 오라는 명령이 떨어진다. 태어나서 단 한번도 가보지 않은 낯선 땅에 선 ‘앨런’은 정작 국왕의 그림자 조차도 못보고 뜻밖의 인연과 예상 밖의 일들만 겪지만, 자신의 인생 2막이 시작되고 있음을 점차 알게 되는데...","2016-04-22"
"745","341006","False","6.1","더 벨코 익스페리먼트","27.031","https://image.tmdb.org/t/p/w500/faJK0dP3S92kQoKtO4LZMjy41kf.jpg","en","The Belko Experiment","28","53","","","","","","https://image.tmdb.org/t/p/w500/7pMlmyqitl0nqpEGOL3v8dEbu2K.jpg","False","80여명의 미국인들이 콜롬비아 보고타의 고층 건물에 갇혀, 건물의 사내방송을 통해 살인 게임을 수행하라는 명령을 받는다.","2016-03-17"
"6507","324786","False","8.1","핵소 고지","27.014","https://image.tmdb.org/t/p/w500/pAsEd9ZBGHyTfLiRzXwramH0Z38.jpg","en","Hacksaw Ridge","18","36","10752","","","","","https://image.tmdb.org/t/p/w500/zBK4QZONMQXhcgaJv1YYTdCW7q9.jpg","False","개신교 교파인 제7일안식일 예수재림교 신자이자 비폭력주의자인 도스(앤드류 가필드)는 전쟁으로부터 조국과 소중한 사람들을 지키기 위해  총을 들지 않아도 되는 의무병으로 육군에 자진 입대한다. 총을 들 수 없다는 이유로 필수 훈련 중 하나인 총기 훈련 마저 거부한 도스는  동료 병사들과 군 전체의 비난과 조롱을 받게 된다. 결국 군사재판까지 받게 되지만 끝까지 자신의 신념을 굽히지 않은  도스에게 군 상부는 오키나와 전투에 총기 없이 의무병으로 참전할 것을 허락하고, 총격전 속에서 도스는 후퇴 명령이 내려진 이후에도 생명의 위협을 무릅쓰고 전장에서 부상당한 동료 75명의 목숨을 구해내는데...","2016-10-07"
"638","10539","False","6.4","제임스와 거대한 복숭아","27.013","https://image.tmdb.org/t/p/w500/kyAl5UfUtGJC1wHrPVieqKKCpn8.jpg","en","James and the Giant Peach","12","16","10751","14","","","","https://image.tmdb.org/t/p/w500/AbWPdRz1Jn4L4TR1lSwqKn8dNbY.jpg","False","바닷가 작은 마을에서 엄마, 아빠와 행복하게 살고 있던 어린 소년 제임스. 아빠는 제임스의 생일날 곧 이사가게 될 뉴욕의 사진을 보여주며 행복해한다. 그러나 제임스의 부모는 동물원을 탈출한 코뿔소에게 사고를 당하고, 졸지에 고아가 된 제임스는 이모들에게 맡겨진다. 제임스의 이모 스파이커와 스폰지는 신데렐라의 계모를 능가할 정도의 고약한 심술꾼들. 이모들은 어린 제임스에게 힘든 집안 청소에서부터 온갖 잡일을 시키며 제임스를 괴롭힌다. 이모들의 학대에 힘들고 외로운 나날을 보내던 제임스는 어려울 때마다 아빠가 남겨준 뉴욕 여행 책자를 보면서 꿈과 희망을 잃지 않는다. 그러던 어느날 제임스는 정원에서 마법사 아저씨를 만나게 되고 마법사는 신비한 마법의 약을 건네며 약을 먹으면 신비한 일이 일어날 것이라고 말하고 사라진다. 마법의 약을 받고 놀래서 급하게 뛰어가던 제임스는 그만 넘어지고, 마법의 약은 죽은 복숭아 나무 아래에 쏟아진다. 그런데 마법의 약이 쏟아진 뒤 죽은 복숭아 나무에는 열매가 열리고 집보다 더 큰 거대한 복숭아 나무가 된다. 제임스는 다행히 마법의 약을 담았던 봉투에서 마지막 남은 한 알을 먹게 되고, 거대한 복숭아 안으로 들어가게 되는데.... 복숭아 안으로 들어간 제임스는 그곳에서 베짱이 할아버지, 지네 아저씨, 지렁이 아저씨, 무당벌레 아줌마, 반딧불 부인, 거미 누나를 만나 친구가 된다. 그리고 곤충 친구들과 함께 복숭아를 타고 바다 건너 꿈의 도시 뉴욕에 가기 위한 모험을 시작하는데.","1996-04-12"
"5742","62","False","8","2001 스페이스 오디세이","26.974","https://image.tmdb.org/t/p/w500/aBS8uAcSkkd4SfRoBlepfMNFs87.jpg","en","2001: A Space Odyssey","878","9648","12","","","","","https://image.tmdb.org/t/p/w500/pckdZ29bHj11hBsV3SbVVfmCB6C.jpg","False","인류에게 문명의 지혜를 가르쳐 준 검은 돌기둥의 정체를 밝히기 위해서 디스커버리호의 선장 보우만(케어 둘리아)과 승무원 풀(게리 룩우드)는 목성을 향해서 날아간다. 하지만 평온하던 디스커버리호에 갑자기 재난이 찾아온다. 우주선 내부에서 일어난 재난은 컴퓨터 할(더글러스 레인)이 반란을 일으킨 것. 할은 풀을 우주선 밖으로 던져버리고, 보우만까지도 모선 밖으로 끌어내지만 그는 필사의 노력으로 할을 제압한다. 보우만은 마침내 목성 궤도에서 문제의 검은 돌기둥을 발견하지만, 그 순간 우주의 급류에 휘말리게 된다. 보우만은 지구로의 귀환을 위해 노력하고, 신비한 시간의 흐름을 경험하는데...","1968-04-09"
"12204","106646","False","7.9","더 울프 오브 월 스트리트","26.938","https://image.tmdb.org/t/p/w500/4BLPDG9FgqBExCgBMZtA6Kd7shb.jpg","en","The Wolf of Wall Street","80","18","35","","","","","https://image.tmdb.org/t/p/w500/rP36Rx5RQh0rmH2ynEIaG8DxbV2.jpg","False","부자가 되는 게 꿈인 22살의 조던 벨포트(레오나르도 디카프리오)는 꿈을 실현코자 월스트리트에 발을 들인다. 고객의 돈을 내 주머니로 끌어들이는 비법은 코카인과 마스터베이션에 있다고 말하는 괴짜들이 하루 종일 전화기를 붙들고 사기치는 곳, 조던에게 월스트리트의 첫인상은 그랬다. 첫 직장에 몸담은 지 1년 만에 블랙 먼데이를 경험하고 실직자가 된 조던은 현란한 언변을 무기로 위기를 기회로 만들어버린다. 친구들을 불러모아 스트래튼 오크몬트사를 세운 그는 수수료가 비싼 투기적 저가주을 팔아 돈을 긁어모으고, 주가 조작으로 억만장자가 된 후 술과 마약, 여자를 탐닉한다. 그사이 FBI는 그의 뒤를 캐기 시작하는데...","2013-12-25"
"4943","198184","False","6.7","채피","26.937","https://image.tmdb.org/t/p/w500/daCdETsTfLN79XDyX5UUIQaBwlJ.jpg","en","Chappie","80","28","878","","","","","https://image.tmdb.org/t/p/w500/y5lG7TBpeOMG0jxAaTK0ghZSzBJ.jpg","False","2016년, 매일 300건의 범죄가 폭주하는 요하네스버그. 도시의 치안을 책임지는 세계 최초의 로봇 경찰 ‘스카우트’ 군단을 설계한 로봇 개발자 ‘디온(데브 파텔)’은 폐기된 스카우트 22호에 고도의 인공지능을 탑재하여 스스로 생각하고 느낄 수 있는 성장하는 로봇 ‘채피’를 탄생시킨다.  한편, 진화하는 로봇에 맞서 인간의 힘으로 로봇을 통제하고 싶은 무기 개발자 ‘빈센트 (휴 잭맨)’는 눈엣가시 ‘채피’를 제거하기 위한 음모를 꾸미게 되고, 예상을 뛰어넘는 속도로 성장하던 ‘채피’는 어느새 인류를 위협하는 대상으로 몰리게 되는데… 생존을 꿈꾸는 로봇 ‘채피’와 로봇을 통제하려는 ‘인간’의 대결이 시작된다!","2015-03-04"
"429","4437","False","6.7","2010 우주여행","26.912","https://image.tmdb.org/t/p/w500/9Rcz2n16HEYRi2EKGliByP6ESYR.jpg","en","2010","53","878","","","","","","https://image.tmdb.org/t/p/w500/sESzXLxl1f8vf94zPr8yngIddro.jpg","False","디스커버리호 사고로부터 9년이 지난 2010년. 사건 당시 계획 책임자였고 미국 우주 비행학회 의장을 지낸 플로이드 박사(Heywood Floyd: 로이 샤이더 분)는 냉전 상태에 있는 미국과 소련 정부를 설득해서 하나의 모험을 시도한다. 자신을 비롯 HAL올 만든 챈드러 박사(R. Chandra: 봅 바라반 분), 디스커버리호의 재생훈련을 받은 엔지니어 등 3명의 미국인이 목성탐사를 떠나는 소련의 우주선 네오노프호에 동승한다.긴장감이 흐르는 가운데 목성의 위성인 에우로버근처를 통과할 때 무인 탐사기가 생명체를 발견한 직후, 미지의 힘에의해 박살된다.","1984-12-06"
"2835","224141","False","5.7","숲속으로","26.902","https://image.tmdb.org/t/p/w500/bF43GEvbSb8rUao50wdbJmQuonb.jpg","en","Into the Woods","14","35","","","","","","https://image.tmdb.org/t/p/w500/lzJzB0QfkjpGCm9qUC4XpEIB6pm.jpg","False","그림형제 동화 속 마녀와 주인공들이 총 출동하는 브로드웨이 명작 뮤지컬 [숲속으로]와\r 디즈니의 감성이 더해 탄생한 크리스마스 선물 같은 뮤지컬 영화  신비롭고 위험한 숲 속에서 펼쳐지는 황홀한 이야기의 막이 오른다!","2014-12-25"
